trans_hour,purchase_category,city_population,purchase_city_lat,purchase_city_long,amount,age,occupation,merchant_name,is_fraud
22,11,1312922,33.5623,-112.0559,9.81,38,74,44,0
22,8,895,47.2271,-117.0819,46.81,20,69,47,0
22,6,60,45.0838,-120.6649,81.56,77,118,674,0
23,13,1288,45.671,-121.8686,8.25,83,54,20,0
23,10,602,40.029,-93.1607,95.88,65,77,434,0
23,13,1925,32.274,-104.0914,8.45,67,82,662,0
23,12,42817,45.4093,-122.6847,16.14,37,130,131,0
23,5,2202,41.0233,-98.9041,72.27,45,35,470,0
23,11,73,41.4193,-99.3844,1034.21,84,133,142,1
23,1,73,41.4193,-99.3844,121.62,84,133,85,1
23,9,18408,35.9866,-106.0654,318.43,47,95,102,0
23,6,123373,39.1412,-94.3515,211.14,27,18,580,0
23,9,7268,34.9889,-106.0609,7.85,31,41,510,0
23,10,320420,39.5994,-105.0044,36.96,44,160,574,0
23,7,172817,34.1556,-118.2322,32.05,37,45,504,0
23,1,1749,41.366,-98.0054,16.79,46,38,46,0
23,7,14871,48.4786,-122.3345,5.12,45,136,244,0
23,9,46,38.9999,-109.615,2.57,32,37,634,0
23,5,92043,34.0287,-118.4924,2.51,58,4,55,0
23,5,545147,38.9621,-94.5959,91.68,32,76,100,0
23,1,565,39.7532,-105.6356,55.17,41,116,664,0
23,5,895,47.2271,-117.0819,274.71,20,69,691,0
23,0,1749,41.366,-98.0054,22.92,46,38,316,0
23,7,4878,20.0827,-155.488,61.84,53,129,541,0
23,6,46,38.9999,-109.615,126.67,32,37,32,0
23,5,337,38.2427,-122.9145,28.05,65,126,374,0
23,9,105549,33.9056,-118.0818,489.59,46,86,332,0
23,10,757530,38.5662,-121.3286,11.05,40,112,547,0
23,6,9587,44.8021,-122.7624,11.63,51,11,209,0
0,8,46,38.9999,-109.615,5.85,32,37,478,0
0,4,149,48.8878,-118.2105,85.54,41,148,570,0
0,2,331,40.4542,-98.6538,55.87,69,154,189,0
0,4,45303,33.615,-117.7114,78.9,50,144,637,0
0,9,191096,44.0385,-123.0614,2.66,55,33,348,0
0,8,899,32.9396,-105.8189,1.21,52,123,439,0
0,2,105549,33.9056,-118.0818,84.85,46,86,251,0
0,4,5662,35.7206,-108.0271,51.73,30,98,477,0
0,4,320420,39.5994,-105.0044,196.83,44,160,661,0
0,12,1288,45.671,-121.8686,8.58,83,54,426,0
0,4,566,42.277,-97.1926,110.81,44,117,116,0
0,3,602,40.029,-93.1607,23.66,65,77,12,0
0,9,191096,44.0385,-123.0614,2.8,55,33,210,0
1,4,241,42.73,-104.7024,91.62,39,82,444,0
1,12,1139,40.507,-123.9743,2.15,68,44,562,0
1,3,73,41.4193,-99.3844,15.05,84,133,666,1
1,2,760,36.7651,-94.0492,55.85,34,135,487,0
1,4,149,48.8878,-118.2105,110.07,41,148,122,0
1,8,1631,40.1362,-95.2138,8.38,66,49,101,0
1,4,895,47.2271,-117.0819,36.29,20,69,122,0
1,9,84106,43.6498,-116.4306,27.52,48,104,15,0
1,2,4593,39.4336,-91.0664,78.32,79,40,505,0
1,0,1517,40.8731,-96.1528,12.97,68,78,245,0
1,4,241,42.73,-104.7024,68.49,39,82,122,0
1,2,759,46.7531,-121.9898,59.77,63,159,555,0
2,2,1019,36.7154,-89.6287,71.34,40,46,165,0
2,2,1420,43.921,-122.7806,70.1,54,149,73,0
2,4,1241364,32.7185,-117.1593,59.45,32,73,570,0
2,4,42384,40.3928,-111.7941,205.65,27,90,122,0
2,4,635,41.6423,-104.1974,116.61,46,134,174,0
2,2,241,42.73,-104.7024,64.83,39,82,214,0
2,8,1420,43.921,-122.7806,253.77,54,149,63,0
2,9,1288,45.671,-121.8686,36.9,83,54,510,0
2,4,337,38.2427,-122.9145,123.94,65,126,43,0
2,4,206,40.9207,-96.168,114.12,52,97,174,0
2,9,1139,40.507,-123.9743,3.49,68,44,332,0
2,9,1063,41.6964,-96.9858,5.13,91,140,15,0
3,3,1847,38.2911,-92.7059,66.6,31,152,536,0
3,2,1789,41.1558,-101.136,64.15,37,103,387,0
3,4,1789,41.1558,-101.136,105.75,37,103,238,0
3,12,4677,33.7163,-116.3381,7.23,64,108,56,0
3,4,50489,47.4974,-122.0107,197.17,35,127,282,0
3,2,759,46.7531,-121.9898,74.1,63,159,248,0
3,3,42817,45.4093,-122.6847,31.24,37,130,623,0
3,0,191096,44.0385,-123.0614,10.43,55,33,455,0
3,9,123373,39.1412,-94.3515,16.57,27,18,319,0
3,4,1645,43.0048,-108.8964,100.05,43,88,62,0
3,9,35371,41.4247,-105.4781,242.17,31,27,409,0
4,12,757530,38.6865,-121.3494,4.6,53,147,56,0
4,2,1288,45.671,-121.8686,71.76,83,54,150,0
4,11,1631,40.1362,-95.2138,6.76,66,49,565,0
4,2,149,48.8878,-118.2105,40.85,41,148,333,0
4,4,331,40.4542,-98.6538,124.25,69,154,169,0
4,4,545147,38.9621,-94.5959,205.64,32,76,326,0
4,9,45303,33.615,-117.7114,39.01,50,144,378,0
4,2,308,41.5403,-122.9366,59.36,61,56,512,0
4,12,233717,33.8419,-117.6043,5.92,53,162,200,0
4,9,467,38.5319,-93.9221,369.38,69,47,332,0
5,3,123373,39.1412,-94.3515,58.69,27,18,593,0
5,11,1420,43.921,-122.7806,19.14,54,149,44,0
5,2,241,37.3272,-91.0243,49.84,45,105,164,0
5,4,233717,33.8419,-117.6043,92.72,53,162,173,0
5,12,1241364,33.0067,-117.069,1.96,60,61,411,0
5,11,1631,40.1362,-95.2138,6.09,66,49,528,0
5,1,927396,38.6171,-90.4504,79.93,59,125,543,0
5,8,84106,43.6498,-116.4306,141.18,48,104,414,0
5,9,4677,33.7163,-116.3381,6.05,64,108,348,0
5,2,927396,38.6171,-90.4504,69.82,59,125,150,0
5,2,302,40.3207,-110.436,45.75,29,30,353,0
5,8,641349,35.1506,-106.569,559.17,43,65,78,0
6,11,519,40.4931,-91.8912,9.04,53,158,631,0
6,11,258,37.7175,-112.4777,5.41,58,91,79,0
6,9,59705,34.1248,-117.9031,4.07,36,66,382,0
6,3,635,41.6423,-104.1974,94.94,46,134,283,0
6,11,49,41.0552,-110.1603,102.02,38,142,44,0
6,12,337,38.2427,-122.9145,5.58,65,126,128,0
6,3,92608,38.577,-90.5255,19.37,18,14,394,0
6,9,3684,46.1966,-118.9017,34.09,38,121,625,0
6,12,899,32.9396,-105.8189,4.1,52,123,247,0
6,4,271,39.7417,-93.6289,127.4,47,106,224,0
6,4,566,42.277,-97.1926,100.1,44,117,62,0
6,3,45303,33.615,-117.7114,72.32,50,144,405,0
6,4,1241364,32.7185,-117.1593,55.09,32,73,71,0
6,3,35439,38.4305,-90.387,44.45,34,106,358,0
6,3,1063,41.6964,-96.9858,88.87,91,140,57,0
7,3,19408,43.0351,-108.2024,22.53,26,23,162,0
7,2,760,36.7651,-94.0492,45.37,34,135,91,0
7,3,49,41.0552,-110.1603,55.16,38,142,121,0
7,11,923,35.4311,-105.9409,300.26,55,138,97,0
7,4,7268,34.9889,-106.0609,48.68,31,41,282,0
7,4,34882,34.3795,-118.523,226.17,48,93,106,0
7,9,277,65.6899,-156.292,2.35,54,13,188,0
7,2,899,32.9396,-105.8189,89.2,52,123,566,0
7,9,337,38.2427,-122.9145,7.34,65,126,396,0
7,2,1789,41.1558,-101.136,58.75,37,103,181,0
7,4,7268,34.9889,-106.0609,65.93,31,41,133,0
7,2,1019,36.7154,-89.6287,61.15,40,46,454,0
7,3,1789,41.1558,-101.136,49.15,37,103,590,0
7,12,964,39.7795,-93.3014,133.75,45,157,45,0
7,3,606,36.6659,-105.4694,59.98,31,36,653,0
8,2,337,38.2427,-122.9145,44.82,65,126,648,0
8,3,28278,45.3099,-122.9685,41.91,42,142,616,0
8,4,14871,48.4786,-122.3345,213.53,45,136,661,0
8,2,241,42.73,-104.7024,91.65,39,82,91,0
8,11,648,40.7692,-103.0968,8.66,50,72,528,0
8,4,1789,41.1558,-101.136,94.66,37,103,412,0
8,2,7268,34.9889,-106.0609,69.85,31,41,333,0
8,4,172817,34.1556,-118.2322,84.75,37,45,460,0
8,2,198,38.046,-122.1866,52.17,60,51,416,0
8,9,123373,39.1412,-94.3515,17.38,27,18,378,0
8,3,105549,33.9056,-118.0818,92.07,46,86,557,0
8,2,2383912,34.0443,-118.2509,48.07,60,22,255,0
9,8,493,40.2967,-98.737,23.87,79,37,438,0
9,11,308,41.5403,-122.9366,94.37,61,56,159,0
9,4,276,40.7268,-124.2174,125.15,90,31,133,0
9,4,320420,39.5994,-105.0044,209.49,44,160,282,0
9,2,302,40.3207,-110.436,46.14,29,30,566,0
10,2,4005,42.8062,-100.6215,83.77,74,124,189,0
10,4,923,35.4311,-105.9409,126.14,55,138,570,0
10,2,732,40.201,-98.0684,37.26,63,156,606,0
10,3,27971,41.606,-109.23,66.75,35,120,593,0
10,4,1645,43.0048,-108.8964,72.81,33,102,661,0
10,3,7268,34.9889,-106.0609,22.3,31,41,530,0
10,12,566,42.277,-97.1926,130.23,44,117,247,0
10,4,1847,38.2911,-92.7059,59.58,31,152,234,0
10,9,277,39.4584,-106.3851,37.63,34,97,656,0
10,3,93193,33.9143,-118.3493,52.71,24,7,193,0
10,2,151815,38.2352,-104.66,102.09,31,89,555,0
10,2,895,47.2271,-117.0819,52.7,20,69,305,0
10,2,92608,38.577,-90.5255,42.69,18,14,555,0
10,12,331,40.4542,-98.6538,3.22,69,154,514,0
11,11,566,42.277,-97.1926,95.91,44,117,268,0
11,4,1645,43.0048,-108.8964,100.41,43,88,412,0
11,1,4677,33.7163,-116.3381,90.05,64,108,543,0
11,1,4005,42.8062,-100.6215,54.71,74,124,671,0
11,9,84861,39.5102,-104.7216,5.4,87,114,517,0
11,0,1241364,33.0067,-117.069,11.27,60,61,36,0
11,8,2872,33.2887,-111.0985,29.72,32,128,457,0
11,4,635,41.6423,-104.1974,98.77,46,134,88,0
11,11,206,40.9207,-96.168,2.68,52,97,391,0
11,3,206,40.9207,-96.168,32.36,52,97,75,0
11,8,1312922,33.5623,-112.0559,330.16,38,74,663,0
11,4,299480,45.6892,-122.6616,186.03,34,153,381,0
12,0,1645,43.0048,-108.8964,88.03,43,88,171,0
12,5,276,40.7268,-124.2174,20.57,90,31,308,0
12,1,241,42.73,-104.7024,20.17,39,82,521,0
12,11,19408,43.0351,-108.2024,1.71,26,23,295,0
12,5,1847,38.2911,-92.7059,98.87,31,152,55,0
12,1,172817,34.1556,-118.2322,30.71,37,45,493,0
12,13,50489,47.4974,-122.0107,2.94,35,127,534,0
12,7,464,39.2048,-94.0259,75.62,60,70,667,0
12,12,1789,41.1558,-101.136,7.36,37,103,292,0
12,1,760,36.7651,-94.0492,1.43,34,135,543,0
12,6,525713,38.8881,-104.6556,28.27,27,119,619,0
12,10,8874,33.3305,-105.6933,65.07,19,109,335,0
12,7,3684,46.1966,-118.9017,54.14,38,121,598,0
12,10,1725,39.8127,-120.6405,4.54,52,60,615,0
12,10,760,36.7651,-94.0492,47.51,34,135,127,0
12,1,18408,35.9866,-106.0654,2.29,47,95,614,0
12,10,11256,39.047,-122.9328,44.66,47,131,603,0
12,7,606,36.6659,-105.4694,29.76,31,36,681,0
12,1,1312922,33.5623,-112.0559,31.41,38,74,2,0
12,6,757530,38.5662,-121.3286,69.92,40,112,166,0
12,12,606,36.6659,-105.4694,7.26,31,36,426,0
13,6,757530,38.6865,-121.3494,43.95,53,147,331,0
13,11,1312922,33.5623,-112.0559,9.15,38,74,97,0
13,0,633,37.7773,-119.0825,4.21,92,94,256,0
13,11,320420,39.5994,-105.0044,5.24,44,160,403,0
13,6,1302,45.8289,-118.4971,64.17,43,78,285,0
13,0,545147,38.9621,-94.5959,51.9,32,76,573,0
13,11,310,35.0203,-106.5503,55.96,41,36,144,0
13,5,760,36.7651,-94.0492,25.29,34,135,24,0
13,9,1661,33.6401,-116.5567,4.96,31,43,286,0
13,5,14871,48.4786,-122.3345,79.6,45,136,336,0
13,6,509,41.4972,-98.7858,47.88,39,24,331,0
13,7,260,43.7857,-124.1437,52.58,63,16,404,0
13,5,42817,45.4093,-122.6847,33.93,37,130,295,0
13,8,895,47.2271,-117.0819,95.36,20,69,119,0
13,9,104,40.3406,-120.2824,192.06,30,39,16,0
13,11,151815,38.2352,-104.66,1.99,31,89,212,0
13,5,84106,43.6498,-116.4306,142.02,48,104,24,0
13,7,4677,33.7163,-116.3381,14.18,64,108,244,0
13,11,525713,38.8881,-104.6556,481.54,27,119,155,0
14,9,149,48.8878,-118.2105,19.59,41,148,625,0
14,13,1925,32.274,-104.0914,6.12,67,82,81,0
14,6,54287,33.7467,-117.1721,86.13,47,5,576,0
14,11,1789,41.1558,-101.136,3.31,37,103,295,0
14,11,1490,20.0271,-155.3697,2.82,28,34,144,0
14,5,84106,43.6498,-116.4306,56.69,48,104,100,0
14,10,241,42.73,-104.7024,51.63,39,82,9,0
14,1,1312922,33.5623,-112.0559,24.38,38,74,110,0
14,1,2872,33.2887,-111.0985,77.26,32,128,563,0
14,8,895,47.2271,-117.0819,23.05,20,69,101,0
14,5,172817,34.1556,-118.2322,134.64,37,45,72,0
14,6,732,40.201,-98.0684,20.78,63,156,120,0
14,7,4677,33.7163,-116.3381,21.43,64,108,275,0
14,7,602,40.029,-93.1607,30.04,65,77,95,0
14,11,92608,38.577,-90.5255,561.64,18,14,347,0
14,5,1925,32.274,-104.0914,51.21,67,82,72,0
14,0,128,40.0235,-120.7986,22.72,53,81,453,0
14,12,84106,43.6498,-116.4306,81.72,48,104,265,0
14,6,606,36.6659,-105.4694,1.16,31,36,137,0
14,12,1847,38.2911,-92.7059,5.42,31,152,428,0
14,5,2872,33.2887,-111.0985,35.4,32,128,357,0
15,6,641349,35.0561,-106.5506,73.39,52,59,522,0
15,1,1725,39.8127,-120.6405,8.17,52,60,252,0
15,5,1749,41.366,-98.0054,62.59,46,38,569,0
15,13,1201,36.6704,-93.0377,422.3,39,9,141,0
15,7,760,36.7651,-94.0492,45.22,34,135,668,0
15,7,27971,41.606,-109.23,44.55,35,120,668,0
15,6,565,39.7532,-105.6356,86.36,41,116,484,0
15,0,1645,43.0048,-108.8964,12.83,33,102,350,0
15,1,123373,39.1412,-94.3515,18.95,27,18,252,0
15,0,50489,47.4974,-122.0107,58.81,35,127,160,0
15,10,1063,41.6964,-96.9858,6.22,91,140,318,0
15,0,337,38.2427,-122.9145,64.49,65,126,98,0
15,1,641349,35.1506,-106.569,90.82,43,65,594,0
15,6,35371,41.4247,-105.4781,44.98,31,27,137,0
15,0,3684,46.1966,-118.9017,412.33,38,121,330,0
15,12,606,36.6659,-105.4694,1.32,31,36,185,0
15,10,917,44.453,-123.1065,91.44,24,139,629,0
16,5,27971,41.606,-109.23,67.65,35,120,320,0
16,12,35371,41.4247,-105.4781,26.51,31,27,157,0
16,5,381459,37.7878,-122.1884,27.66,45,53,617,0
16,0,19408,43.0351,-108.2024,21.26,26,23,410,0
16,13,320420,39.5994,-105.0044,4.33,44,160,647,0
16,7,757530,38.5662,-121.3286,23.11,40,112,29,0
16,7,2872,33.2887,-111.0985,35.14,32,128,95,0
16,1,509,41.4972,-98.7858,73.05,39,24,217,0
16,0,337,38.2427,-122.9145,51.79,65,126,203,0
16,5,320420,39.5994,-105.0044,31.7,44,160,28,0
16,11,1847,38.2911,-92.7059,7.68,31,152,528,0
16,0,27971,41.606,-109.23,60.04,35,120,315,0
16,1,1312922,33.5623,-112.0559,89.24,38,74,40,0
16,1,123,36.4992,-120.0936,62.05,46,79,290,0
16,7,241,42.73,-104.7024,103.12,39,82,59,0
16,10,331,40.4542,-98.6538,23.32,69,154,113,0
16,6,1847,38.2911,-92.7059,85.85,31,152,207,0
16,11,1312922,33.5623,-112.0559,180.35,38,74,665,0
16,11,84106,43.6498,-116.4306,4.82,48,104,361,0
16,0,271,39.7417,-93.6289,97.59,47,106,160,0
16,6,606,36.6659,-105.4694,55.49,31,36,50,0
17,7,50489,47.4974,-122.0107,38.33,35,127,490,0
17,6,759,46.7531,-121.9898,90.79,63,159,291,0
17,6,93193,33.9143,-118.3493,19.67,24,7,359,0
17,11,1312922,33.5623,-112.0559,402.92,38,74,604,0
17,1,61,39.3199,-106.6596,16.86,80,138,480,0
17,11,545147,38.9621,-94.5959,19.99,32,76,177,0
17,7,84106,43.6498,-116.4306,39.63,48,104,260,0
17,6,241,42.73,-104.7024,45.6,39,82,205,0
17,10,35439,38.4305,-90.387,3.84,34,106,539,0
17,7,299480,45.6892,-122.6616,12.97,34,153,490,0
17,12,84106,43.6498,-116.4306,9.14,48,104,314,0
17,1,1530,45.5197,-123.8761,31.97,33,70,94,0
17,10,331,40.4542,-98.6538,35.39,69,154,488,0
17,9,35439,38.4305,-90.387,48.62,34,106,398,0
17,13,633,37.7773,-119.0825,3.64,92,94,172,0
17,10,2368,38.7897,-93.8702,123.58,30,83,489,0
17,7,191096,44.0385,-123.0614,178.94,55,33,310,0
17,0,310,35.0203,-106.5503,135.78,41,36,362,0
17,10,276,40.7268,-124.2174,24.3,90,31,152,0
17,0,760,36.7651,-94.0492,23.37,34,135,410,0
17,6,1930,41.9404,-124.1587,17.36,36,161,130,0
17,11,320420,39.5994,-105.0044,1.33,44,160,143,0
18,6,207,39.6171,-102.4776,130.06,64,124,641,0
18,5,85,48.34,-122.3456,30.43,35,29,83,0
18,7,84106,43.6498,-116.4306,65.39,48,104,668,0
18,12,100,41.0539,-106.0763,6.08,45,137,231,0
18,13,123,36.4992,-120.0936,603.23,46,79,662,0
18,7,973849,37.3304,-121.7913,43.02,64,145,95,0
18,11,100,41.0539,-106.0763,2.36,45,137,403,0
18,10,61,39.3199,-106.6596,3.55,80,138,53,0
18,12,241,42.73,-104.7024,4.87,39,82,467,0
18,7,191096,44.0385,-123.0614,37.92,55,33,281,0
18,0,467,38.5319,-93.9221,146.03,69,47,163,0
18,0,299480,45.6892,-122.6616,171.7,34,153,455,0
18,5,565,39.7532,-105.6356,76.85,41,116,384,0
18,7,1745,41.6414,-96.5232,1.11,46,10,95,0
18,0,8874,33.3305,-105.6933,26.2,19,109,390,0
18,0,566,42.277,-97.1926,74.55,44,117,163,0
18,0,641349,35.1506,-106.569,161.88,43,65,362,0
18,12,381459,37.7878,-122.1884,9.37,45,53,247,0
18,6,271,39.7417,-93.6289,20.08,47,106,331,0
19,6,760,36.7651,-94.0492,43.73,34,135,508,0
19,5,9772,38.5677,-109.5271,71.36,30,111,320,0
19,7,233717,33.8419,-117.6043,65.52,53,162,182,0
19,10,84106,43.6498,-116.4306,20.83,48,104,10,0
19,1,59705,34.1248,-117.9031,17.3,36,66,480,0
19,6,1631,40.1362,-95.2138,60.54,66,49,129,0
19,12,3684,46.1966,-118.9017,3.22,38,121,7,0
19,11,2872,33.2887,-111.0985,17.84,32,128,159,0
19,13,509,41.4972,-98.7858,9.52,39,24,507,0
19,0,49,41.0552,-110.1603,88.31,38,142,315,0
19,0,35439,38.4305,-90.387,107.38,34,106,451,0
19,6,60,45.0838,-120.6649,4.56,77,118,22,0
19,6,320420,39.5994,-105.0044,309.79,44,160,542,0
19,11,1312922,33.8155,-112.1202,9.67,20,75,180,0
19,10,85,48.34,-122.3456,67.82,35,29,488,0
19,0,635,41.6423,-104.1974,5.76,46,134,309,0
19,7,464,39.2048,-94.0259,52.09,60,70,273,0
19,6,525713,38.8881,-104.6556,16.54,27,119,508,0
19,6,4005,42.8062,-100.6215,47.17,74,124,266,0
19,7,302,40.3207,-110.436,76.22,29,30,95,0
19,13,3805,40.4815,-92.9951,14.66,69,21,242,0
19,0,759,46.7531,-121.9898,58.12,63,159,245,0
19,1,759,46.7531,-121.9898,15.43,63,159,635,0
19,11,34882,34.3795,-118.523,2.79,48,93,167,0
19,5,1288,45.671,-121.8686,17.16,83,54,30,0
19,1,241,37.3272,-91.0243,2.74,45,105,312,0
19,11,320420,39.5994,-105.0044,1.55,44,160,1,0
20,0,94014,38.4549,-122.2564,93.73,34,48,375,0
20,6,1241364,33.0067,-117.069,22.92,59,26,568,0
20,9,104,40.3406,-120.2824,1.99,30,39,644,0
20,0,1420,43.921,-122.7806,1.01,54,149,430,0
20,0,760,36.7651,-94.0492,63.26,34,135,491,0
20,7,761,46.5901,-117.1692,13.19,76,63,201,0
20,12,606,36.6659,-105.4694,5.31,31,36,658,0
20,11,895,47.2271,-117.0819,75.53,20,69,403,0
20,9,606,36.6659,-105.4694,1.94,31,36,278,0
20,1,1241364,32.7185,-117.1593,3.59,32,73,46,0
20,10,129,44.6255,-116.4493,125.44,54,58,152,0
20,11,54287,33.7467,-117.1721,7.24,47,5,93,0
20,12,18408,35.9866,-106.0654,1.11,47,95,34,0
20,1,2368,38.7897,-93.8702,14.2,30,83,85,0
20,7,1201,36.6704,-93.0377,51.76,39,9,136,0
20,8,973849,37.3304,-121.7913,7.75,22,91,494,0
20,10,1789,41.1558,-101.136,142.78,37,103,213,0
20,12,84106,43.6498,-116.4306,16.65,48,104,527,0
20,0,2872,33.2887,-111.0985,35.58,32,128,321,0
20,10,1745,41.6414,-96.5232,3.65,46,10,434,0
20,1,105549,33.9056,-118.0818,145.09,46,86,521,0
20,10,34882,34.3795,-118.523,54.14,48,93,670,0
20,11,50489,47.4974,-122.0107,4.59,35,127,167,0
20,6,11256,39.047,-122.9328,22.87,47,131,580,0
20,11,2368,38.7897,-93.8702,7.49,30,83,105,0
20,7,46,38.9999,-109.615,1.88,32,37,572,0
20,1,42817,45.4093,-122.6847,108.4,37,130,447,0
20,7,760,36.7651,-94.0492,19.83,34,135,182,0
21,6,2872,33.2887,-111.0985,83.21,32,128,633,0
21,0,302,40.3207,-110.436,128.81,29,30,453,0
21,7,149,48.8878,-118.2105,157.2,41,148,404,0
21,7,760,36.7651,-94.0492,44.78,34,135,550,0
21,5,545147,38.9621,-94.5959,86.91,32,76,352,0
21,11,9772,38.5677,-109.5271,5.54,30,111,424,0
21,12,85,48.34,-122.3456,4.59,35,29,548,0
21,10,1749,41.366,-98.0054,11.67,46,38,489,0
21,11,2872,33.2887,-111.0985,445.16,32,128,1,0
21,5,27971,41.606,-109.23,94.31,35,120,577,0
21,9,1019,36.7154,-89.6287,5.62,40,46,318,0
21,7,258,37.7175,-112.4777,18.55,58,91,182,0
21,7,299480,45.6892,-122.6616,57.5,34,153,368,0
21,9,7268,34.9889,-106.0609,2.91,31,41,602,0
21,10,84106,43.6498,-116.4306,99.79,48,104,615,0
21,6,525713,38.8881,-104.6556,43.61,27,119,130,0
21,1,145,64.7556,-165.6723,17.25,80,1,521,0
21,10,606,36.6659,-105.4694,48.55,31,36,452,0
21,7,123,36.4992,-120.0936,47.57,46,79,344,0
21,5,110,44.6873,-104.4414,71.85,46,2,352,0
21,6,2078,41.71,-111.9817,16.86,56,31,291,0
21,12,1789,41.1558,-101.136,5.08,37,103,45,0
21,9,1490,20.0271,-155.3697,8.1,28,34,618,0
21,12,93193,33.9143,-118.3493,3.45,24,7,446,0
22,0,93193,33.9143,-118.3493,2.43,24,7,362,0
22,1,589,41.6125,-122.5258,56.42,74,149,65,0
22,1,34882,34.3795,-118.523,22.36,48,93,493,0
22,10,1847,38.2911,-92.7059,4.26,31,152,469,0
22,5,331,40.4542,-98.6538,146.9,69,154,589,0
22,1,1745,41.6414,-96.5232,24.95,46,10,521,0
22,1,1661,33.6401,-116.5567,5.56,31,43,379,0
22,10,7268,34.9889,-106.0609,22.06,31,41,464,0
22,1,589,41.6125,-122.5258,7.63,74,149,594,0
22,5,9587,44.8021,-122.7624,184.25,51,11,219,0
22,8,606,36.6659,-105.4694,5.75,31,36,591,0
22,0,1302,45.8289,-118.4971,70.93,43,78,453,0
22,7,525713,38.8881,-104.6556,93.86,27,119,541,0
22,1,241,42.73,-104.7024,29.01,39,82,40,0
22,7,198,38.046,-122.1866,8.15,60,51,264,0
22,9,107941,37.6787,-122.478,133.31,28,3,268,0
22,11,1312922,33.5623,-112.0559,55.85,38,74,295,0
22,7,271,39.7417,-93.6289,72.86,47,106,281,0
22,7,94014,38.4549,-122.2564,22.85,34,48,572,0
22,12,241,42.73,-104.7024,9.15,39,82,200,0
22,10,35371,41.4247,-105.4781,74.51,31,27,10,0
22,12,2872,33.2887,-111.0985,68.84,32,128,128,0
22,8,73,41.4193,-99.3844,851.71,84,133,458,1
22,12,11256,39.047,-122.9328,3.52,47,131,554,0
22,10,128,40.0235,-120.7986,5.27,53,81,615,0
22,0,761,46.5901,-117.1692,14.32,76,63,551,0
23,11,73,41.4193,-99.3844,1124.01,84,133,105,1
23,5,7268,34.9889,-106.0609,61.76,31,41,320,0
23,7,381459,37.7878,-122.1884,12.58,45,53,260,0
23,11,73,41.4193,-99.3844,1140.41,84,133,144,1
23,12,84106,43.6498,-116.4306,555.35,48,104,597,0
23,10,1661,33.6401,-116.5567,15.45,31,43,529,0
23,5,606,36.6659,-105.4694,17.03,31,36,55,0
23,0,46,38.9999,-109.615,87.39,32,37,500,0
23,9,760,36.7651,-94.0492,124.58,34,135,126,0
23,1,1139,40.507,-123.9743,37.2,68,44,420,0
23,13,13983,40.8874,-111.9027,7.95,40,103,655,0
23,10,2368,38.7897,-93.8702,13.09,30,83,80,0
23,0,9512,38.9829,-93.9757,79.3,47,68,551,0
23,6,217,42.825,-124.4409,28.58,91,143,331,0
23,6,2368,38.7897,-93.8702,19.81,30,83,22,0
23,5,641349,35.0561,-106.5506,42.95,52,59,124,0
0,11,128,40.0235,-120.7986,3.42,53,81,440,0
1,12,123,36.4992,-120.0936,142.24,46,79,514,0
1,2,129,44.6255,-116.4493,49.86,54,58,461,0
1,4,49,41.0552,-110.1603,90.55,38,142,637,0
1,4,191096,44.0385,-123.0614,84.33,55,33,43,0
1,9,35371,41.4247,-105.4781,302.75,31,27,319,0
1,11,217,42.825,-124.4409,7.88,91,143,642,0
2,9,206,40.9207,-96.168,2.89,52,97,652,0
2,11,1120,36.0434,-90.2907,6.56,62,155,177,0
2,4,606,36.6659,-105.4694,85.56,31,36,88,0
2,4,565,39.7532,-105.6356,113.76,41,116,544,0
2,2,493,40.2967,-98.737,54.02,79,37,189,0
3,9,4878,20.0827,-155.488,9.74,53,129,644,0
3,4,60,45.0838,-120.6649,119.07,77,118,43,0
3,12,471,43.0172,-111.0292,3.75,52,8,11,0
3,3,9772,38.5677,-109.5271,17.35,30,111,653,0
3,4,3684,46.1966,-118.9017,185.37,38,121,595,0
3,9,832,38.5234,-120.6763,36.43,32,99,583,0
3,4,123373,39.1412,-94.3515,218.32,27,18,599,0
3,8,761,46.5901,-117.1692,8.75,76,63,519,0
4,8,46,38.9999,-109.615,9.79,32,37,47,0
4,3,104,40.3406,-120.2824,71.49,30,39,317,0
4,12,493,40.2967,-98.737,8.67,79,37,419,0
4,3,11256,39.047,-122.9328,79.33,47,131,304,0
4,9,565,39.7532,-105.6356,34.48,41,116,517,0
4,2,467,38.5319,-93.9221,56.6,69,47,255,0
4,3,61,39.3199,-106.6596,50.44,80,138,184,0
4,4,973849,37.3304,-121.7913,89.34,64,145,503,0
4,1,17047,33.5494,-111.9565,112.52,84,55,521,0
5,4,9587,44.8021,-122.7624,97.11,51,11,553,0
5,11,308,41.5403,-122.9366,7.42,61,56,143,0
5,11,198,38.046,-122.1866,8.39,60,51,631,0
5,2,4677,33.7163,-116.3381,83.84,64,108,338,0
5,8,1302,45.8289,-118.4971,109.77,43,78,101,0
5,4,93193,33.9143,-118.3493,37.67,24,7,444,0
5,4,493,40.2967,-98.737,118.52,79,37,262,0
5,4,18408,35.9866,-106.0654,52.19,47,95,471,0
5,2,85,48.34,-122.3456,41.38,35,29,183,0
5,3,19408,43.0351,-108.2024,67.26,26,23,485,0
6,8,271,39.7417,-93.6289,9.9,47,106,414,0
6,9,9512,38.9829,-93.9757,7.1,47,68,625,0
